epoch	train_loss	train_acc	val_loss	val_acc
1	0.597244143486023	0.4143108129501343	0.42508482933044434	0.5421429872512817
2	0.4417780339717865	0.5491957664489746	0.3503079116344452	0.6199372410774231
3	0.3916797935962677	0.5965478420257568	0.32493069767951965	0.644700288772583
4	0.3628290295600891	0.6241227388381958	0.29850199818611145	0.671148419380188
5	0.34502285718917847	0.6405957937240601	0.28984278440475464	0.6810532212257385
6	0.3326074481010437	0.6525064706802368	0.2853873074054718	0.6847227811813354
7	0.3218676447868347	0.6622113585472107	0.2757837176322937	0.6961326003074646
8	0.31320735812187195	0.6707444787025452	0.2749919891357422	0.695645272731781
9	0.3043331503868103	0.6789727807044983	0.27478596568107605	0.695948600769043
10	0.2980043590068817	0.6856123805046082	0.2695778012275696	0.7016046047210693
11	0.29198914766311646	0.690966010093689	0.2676751911640167	0.7033327221870422
12	0.2881592810153961	0.6948232054710388	0.2633209228515625	0.708945631980896
13	0.28211045265197754	0.7003790736198425	0.2569173276424408	0.7139381766319275
14	0.27766382694244385	0.7046170830726624	0.2610401213169098	0.709863543510437
15	0.2732234001159668	0.7088966965675354	0.2578510046005249	0.7147875428199768
16	0.2699066996574402	0.711749792098999	0.2593243420124054	0.7143178582191467
17	0.26690152287483215	0.7148465514183044	0.2570812404155731	0.7161379456520081
18	0.26317739486694336	0.7181683778762817	0.25542721152305603	0.7174550890922546
19	0.26096490025520325	0.7200629711151123	0.2576007843017578	0.714259147644043
20	0.2574133276939392	0.7234911322593689	0.25435611605644226	0.7174159288406372
21	0.25568318367004395	0.7250849604606628	0.25664612650871277	0.7165958881378174
22	0.25266361236572266	0.7284535765647888	0.2545696198940277	0.7196489572525024
23	0.2504797875881195	0.730141282081604	0.25694212317466736	0.7156095504760742
24	0.2488439977169037	0.7316701412200928	0.25078317523002625	0.723790168762207
25	0.24682395160198212	0.7339327931404114	0.2504177987575531	0.7228468656539917
26	0.24461796879768372	0.7360295653343201	0.2545277178287506	0.7188093662261963
27	0.24362383782863617	0.736816942691803	0.26060208678245544	0.7135017514228821
28	0.24156059324741364	0.7382534146308899	0.25936469435691833	0.7152435779571533
29	0.23995932936668396	0.74001544713974	0.25993260741233826	0.7134645581245422
30	0.2385324239730835	0.7414960861206055	0.26751789450645447	0.7067458629608154
31	0.23743775486946106	0.7421437501907349	0.2666535973548889	0.7086305618286133
32	0.2357148379087448	0.7440255880355835	0.2657906413078308	0.710067093372345
33	0.23414847254753113	0.7457094788551331	0.2665058970451355	0.7081119418144226
34	0.23231151700019836	0.7476855516433716	0.25755831599235535	0.7186411023139954
35	0.23162701725959778	0.7479851245880127	0.25705209374427795	0.71945720911026
36	0.23071826994419098	0.7489911317825317	0.2608059346675873	0.7169990539550781
37	0.2291746884584427	0.7501233816146851	0.2590300142765045	0.7159950733184814
38	0.2278067171573639	0.7516604661941528	0.2609993815422058	0.7159402966499329
39	0.2274586707353592	0.7519874572753906	0.2687370479106903	0.7070257663726807
40	0.22578519582748413	0.7535710334777832	0.2654397189617157	0.7105602622032166
41	0.2249445617198944	0.7543591856956482	0.25813841819763184	0.7157015204429626
42	0.22400911152362823	0.7554618120193481	0.26846539974212646	0.7090865969657898
43	0.22319865226745605	0.7560071349143982	0.257563978433609	0.7194337248802185
44	0.22187252342700958	0.7574540376663208	0.2707657814025879	0.7071823477745056
45	0.2221180647611618	0.7569791078567505	0.2608715295791626	0.715527355670929
46	0.22080914676189423	0.7582650184631348	0.27277129888534546	0.7033601403236389
47	0.21967054903507233	0.7594185471534729	0.27762725949287415	0.7003520727157593
48	0.218959242105484	0.7604833841323853	0.2713667154312134	0.7068672180175781
49	0.21826882660388947	0.760672926902771	0.27158883213996887	0.7064719200134277
50	0.2173606902360916	0.7617594599723816	0.2685193717479706	0.7109379768371582
