epoch	train_loss	train_acc	val_loss	val_acc
1	0.6054149270057678	0.40790027379989624	0.4120778739452362	0.5589680671691895
2	0.4441675543785095	0.5485818386077881	0.347849041223526	0.6225813031196594
3	0.39322400093078613	0.5953822731971741	0.31893306970596313	0.6502134203910828
4	0.3661735951900482	0.620846688747406	0.29945793747901917	0.6698606610298157
5	0.3469529151916504	0.639115571975708	0.2874298691749573	0.6818575859069824
6	0.33264049887657166	0.6526533961296082	0.29228490591049194	0.675105631351471
7	0.3262035846710205	0.658797562122345	0.2754673361778259	0.696872353553772
8	0.3125292956829071	0.671615719795227	0.2786638140678406	0.6900832056999207
9	0.30498459935188293	0.6783928871154785	0.27178990840911865	0.6996103525161743
10	0.2985425591468811	0.6849061846733093	0.2641606032848358	0.7091237306594849
11	0.29191869497299194	0.6910108923912048	0.26162639260292053	0.708564043045044
12	0.2869119942188263	0.6954468488693237	0.26297134160995483	0.7072293162345886
13	0.2819063067436218	0.7005282044410706	0.2616485059261322	0.7067185044288635
14	0.2766813635826111	0.705391526222229	0.2600758671760559	0.7122179269790649
15	0.2729824185371399	0.7090526819229126	0.2577996551990509	0.7144039869308472
16	0.2695108950138092	0.7121747136116028	0.25694921612739563	0.7163258194923401
17	0.2668440341949463	0.7144761681556702	0.2552779018878937	0.716382622718811
18	0.26538315415382385	0.7163434624671936	0.24876709282398224	0.7231267094612122
19	0.2608848810195923	0.7202532887458801	0.2545657455921173	0.7174570560455322
20	0.2577250897884369	0.7231336236000061	0.2504887878894806	0.7201656699180603
21	0.25530141592025757	0.725558876991272	0.26097866892814636	0.7081217169761658
22	0.2534729242324829	0.7272658944129944	0.2576230764389038	0.7162514925003052
23	0.2503969967365265	0.7303371429443359	0.25428909063339233	0.7203437685966492
24	0.2488652467727661	0.7312663197517395	0.24917656183242798	0.7248196005821228
25	0.24720963835716248	0.7329019904136658	0.25493451952934265	0.720543384552002
26	0.24458572268486023	0.7356773614883423	0.25627341866493225	0.7186449766159058
27	0.24273042380809784	0.7371324896812439	0.2539671063423157	0.7205531597137451
28	0.2415006011724472	0.7383756041526794	0.25946709513664246	0.7159852981567383
29	0.23943738639354706	0.7403695583343506	0.2552976608276367	0.7174394130706787
30	0.23856845498085022	0.7410122156143188	0.2569917142391205	0.719212532043457
31	0.23689547181129456	0.7430427670478821	0.2562752664089203	0.7195295691490173
32	0.23583444952964783	0.7440059185028076	0.25427746772766113	0.7220131158828735
33	0.23421964049339294	0.7452679872512817	0.26339519023895264	0.7127208709716797
34	0.23261049389839172	0.746820330619812	0.26069366931915283	0.7162416577339172
35	0.231641948223114	0.7480387687683105	0.25463178753852844	0.7223106026649475
36	0.23047852516174316	0.7489327788352966	0.24947042763233185	0.7253499627113342
37	0.22966407239437103	0.7497612237930298	0.264683336019516	0.7140536308288574
38	0.22822342813014984	0.751004159450531	0.26319655776023865	0.716059684753418
39	0.22697925567626953	0.7522474527359009	0.25691765546798706	0.7202361226081848
40	0.22589601576328278	0.7533213496208191	0.26688680052757263	0.7125642895698547
41	0.22536015510559082	0.7535879015922546	0.2662992775440216	0.7150439620018005
42	0.22437462210655212	0.7546427249908447	0.2630229890346527	0.7144020199775696
43	0.22356016933918	0.7554264664649963	0.26488354802131653	0.7158952951431274
44	0.22326166927814484	0.7557165026664734	0.2647207975387573	0.7126758694648743
45	0.22171533107757568	0.7574750185012817	0.28294211626052856	0.7008296251296997
46	0.22109206020832062	0.7578707337379456	0.26001811027526855	0.7175979614257812
47	0.2200985997915268	0.7592150568962097	0.27549415826797485	0.7067458629608154
48	0.21912413835525513	0.7598679661750793	0.2679208517074585	0.713172972202301
49	0.21853119134902954	0.7601518630981445	0.2774571478366852	0.7054600715637207
50	0.21779699623584747	0.7607675194740295	0.2695658206939697	0.7116092443466187
