epoch	train_loss	train_acc	val_loss	val_acc
1	0.5930427312850952	0.4172356128692627	0.4099566638469696	0.5580775737762451
2	0.4410933256149292	0.5500121712684631	0.3450566828250885	0.6236752867698669
3	0.39161816239356995	0.5967409610748291	0.3224871754646301	0.6478531956672668
4	0.36215686798095703	0.6249307990074158	0.3045404255390167	0.6645275950431824
5	0.3463011085987091	0.6398393511772156	0.29194968938827515	0.6777007579803467
6	0.33335229754447937	0.6520177721977234	0.2840333580970764	0.6874685883522034
7	0.3209214508533478	0.6639098525047302	0.2810301184654236	0.6912124752998352
8	0.3130449056625366	0.6712043285369873	0.26906058192253113	0.7032153010368347
9	0.3056223690509796	0.6783183813095093	0.27072572708129883	0.7013462781906128
10	0.2985360324382782	0.6846362948417664	0.2654147148132324	0.7067263126373291
11	0.29350337386131287	0.6893194317817688	0.27915632724761963	0.6934924721717834
12	0.28789210319519043	0.6949494481086731	0.26028090715408325	0.7119869589805603
13	0.28180181980133057	0.7003158926963806	0.25819361209869385	0.7154901623725891
14	0.27726036310195923	0.7046569585800171	0.26044759154319763	0.7115837931632996
15	0.27326756715774536	0.7086431980133057	0.25729435682296753	0.7163630127906799
16	0.2704102694988251	0.7109204530715942	0.25776851177215576	0.7175999283790588
17	0.2666397988796234	0.71490079164505	0.2555844485759735	0.716545045375824
18	0.26424387097358704	0.7167858481407166	0.25634142756462097	0.7177408337593079
19	0.2608911693096161	0.7200852632522583	0.2553003132343292	0.7172554731369019
20	0.25745484232902527	0.7232843637466431	0.2524663805961609	0.7228644490242004
21	0.2554539740085602	0.725436270236969	0.256212055683136	0.7177349328994751
22	0.2533414661884308	0.727311372756958	0.2524355947971344	0.7224045395851135
23	0.2514742314815521	0.7292870283126831	0.25870612263679504	0.7157817482948303
24	0.24913851916790009	0.731226921081543	0.25444257259368896	0.7203574180603027
25	0.24708876013755798	0.7334927320480347	0.2530716359615326	0.7209700345993042
26	0.24510563910007477	0.7350449562072754	0.25360921025276184	0.7211657166481018
27	0.24310359358787537	0.737059473991394	0.2511046826839447	0.7226530909538269
28	0.2411353588104248	0.7388206124305725	0.2539208233356476	0.7220170497894287
29	0.24011355638504028	0.7399632930755615	0.2504013478755951	0.7262952327728271
30	0.23903124034404755	0.7407854199409485	0.25454404950141907	0.7218839526176453
31	0.23796235024929047	0.7419424653053284	0.2533097565174103	0.7226120233535767
32	0.23545604944229126	0.7442100644111633	0.26281630992889404	0.7137874960899353
33	0.23448063433170319	0.7452736496925354	0.2579427659511566	0.7186978459358215
34	0.23312285542488098	0.7462893724441528	0.25595277547836304	0.7190735936164856
35	0.23153088986873627	0.7478684186935425	0.2623383402824402	0.7161027193069458
36	0.23042000830173492	0.7489713430404663	0.2544846534729004	0.7221559882164001
37	0.2293407917022705	0.7498584389686584	0.26188671588897705	0.7151691913604736
38	0.22907619178295135	0.7501955032348633	0.25697386264801025	0.720971941947937
39	0.2269274890422821	0.752476155757904	0.2524128556251526	0.7250153422355652
40	0.22586792707443237	0.7533599138259888	0.25857996940612793	0.7172123789787292
41	0.2249814122915268	0.7540571093559265	0.26634475588798523	0.712828516960144
42	0.22423766553401947	0.7552680969238281	0.2552492618560791	0.7209328413009644
43	0.22334688901901245	0.7559566497802734	0.2566983699798584	0.7199034094810486
44	0.22224700450897217	0.7570464015007019	0.26364272832870483	0.7149030566215515
45	0.2221033275127411	0.756861686706543	0.26337409019470215	0.7169051170349121
46	0.22039641439914703	0.7583621144294739	0.2692549526691437	0.7128872275352478
47	0.21964219212532043	0.7594184279441833	0.25976449251174927	0.7176175117492676
48	0.2187691479921341	0.7602218985557556	0.2650274634361267	0.7144196629524231
49	0.21847406029701233	0.7604266405105591	0.2622096538543701	0.7170656323432922
50	0.21746112406253815	0.7610874772071838	0.2660956084728241	0.7139323353767395
