epoch	train_loss	train_acc	val_loss	val_acc
1	0.5944234132766724	0.41568899154663086	0.4126543402671814	0.5566214919090271
2	0.4422707259654999	0.5489674806594849	0.3510878086090088	0.6174928545951843
3	0.3907054662704468	0.5976569056510925	0.318347692489624	0.6507242321968079
4	0.36504533886909485	0.6218203902244568	0.3029915690422058	0.6668936610221863
5	0.34577450156211853	0.6400387287139893	0.29198214411735535	0.6778925061225891
6	0.3322705626487732	0.6529280543327332	0.28246769309043884	0.687173068523407
7	0.32167452573776245	0.6632016897201538	0.27874425053596497	0.693071722984314
8	0.31253331899642944	0.6717449426651001	0.27774447202682495	0.6946510672569275
9	0.30660414695739746	0.6772484183311462	0.2677828073501587	0.7040314078330994
10	0.29847046732902527	0.684913694858551	0.2659020721912384	0.7053641676902771
11	0.2927391231060028	0.69090735912323	0.26224109530448914	0.7089887261390686
12	0.28705599904060364	0.6960666179656982	0.2608901262283325	0.7110162377357483
13	0.2814209461212158	0.7008610367774963	0.2610330283641815	0.7131807804107666
14	0.2772497534751892	0.7054455280303955	0.25353729724884033	0.7185530066490173
15	0.27398645877838135	0.7077261805534363	0.25240516662597656	0.7198936343193054
16	0.27064254879951477	0.7115685343742371	0.26464158296585083	0.7077009677886963
17	0.2669490873813629	0.7148245573043823	0.2583606541156769	0.714728832244873
18	0.26364630460739136	0.717653751373291	0.2544214427471161	0.7176664471626282
19	0.2613658607006073	0.7196717858314514	0.25296056270599365	0.719760537147522
20	0.2576289176940918	0.7232421636581421	0.2475757896900177	0.7238351702690125
21	0.25564688444137573	0.7255362868309021	0.25069522857666016	0.7221912145614624
22	0.2536405324935913	0.7270499467849731	0.24983380734920502	0.7230504155158997
23	0.25111961364746094	0.729468822479248	0.25225281715393066	0.7206920981407166
24	0.24926508963108063	0.7314402461051941	0.2507483959197998	0.7218291759490967
25	0.24685311317443848	0.73361736536026	0.24546539783477783	0.7254008650779724
26	0.2457669973373413	0.7349119186401367	0.2482525259256363	0.7258803248405457
27	0.24337033927440643	0.7367213368415833	0.25131580233573914	0.7226061224937439
28	0.24202319979667664	0.7381793856620789	0.2516598403453827	0.7232089042663574
29	0.24055790901184082	0.7398065328598022	0.25372540950775146	0.7176194787025452
30	0.239021435379982	0.7408788204193115	0.24898163974285126	0.7236747145652771
31	0.23737867176532745	0.7425104975700378	0.24984276294708252	0.7242579460144043
32	0.2359272986650467	0.7436441779136658	0.25020632147789	0.7229212522506714
33	0.235134094953537	0.7446402311325073	0.2548852264881134	0.7199758291244507
34	0.2340375930070877	0.7456477284431458	0.25421687960624695	0.7206823229789734
35	0.23252686858177185	0.7467918395996094	0.2534753382205963	0.7212244272232056
36	0.23111389577388763	0.7484080195426941	0.24810819327831268	0.7256807088851929
37	0.22983640432357788	0.7496720552444458	0.2585744857788086	0.7151574492454529
38	0.2288120687007904	0.750656247138977	0.25624391436576843	0.7177603840827942
39	0.22775402665138245	0.7515338063240051	0.26102301478385925	0.7131455540657043
40	0.22665554285049438	0.7526425719261169	0.2529348134994507	0.7226805090904236
41	0.22594596445560455	0.7534112334251404	0.2530859112739563	0.7228781580924988
42	0.22456391155719757	0.7546017169952393	0.25881415605545044	0.7184160351753235
43	0.22374853491783142	0.7554980516433716	0.24813777208328247	0.7271583080291748
44	0.22288653254508972	0.7562094330787659	0.2637092173099518	0.7136661410331726
45	0.22260186076164246	0.7564728260040283	0.25618088245391846	0.7208427786827087
46	0.22116219997406006	0.7581779360771179	0.25562784075737	0.7187663316726685
47	0.22094377875328064	0.75749671459198	0.254948228597641	0.7207605838775635
48	0.22008661925792694	0.7590155005455017	0.2520792782306671	0.7264596223831177
49	0.21893355250358582	0.7600970268249512	0.25663700699806213	0.719228208065033
50	0.21830104291439056	0.7604426145553589	0.25632593035697937	0.7204239964485168
