epoch	train_loss	train_acc	val_loss	val_acc
1	0.597640335559845	0.41223105788230896	0.42175114154815674	0.5455561280250549
2	0.44234058260917664	0.5489439964294434	0.348543256521225	0.6222661733627319
3	0.3905138373374939	0.5973931550979614	0.32352685928344727	0.6454616189002991
4	0.36352431774139404	0.6236890554428101	0.29917892813682556	0.6719527840614319
5	0.344506174325943	0.6413893103599548	0.29486921429634094	0.6740487813949585
6	0.3320062458515167	0.6534720659255981	0.27961257100105286	0.6904707551002502
7	0.3220401704311371	0.6628632545471191	0.2755565345287323	0.69578617811203
8	0.31217068433761597	0.6723296642303467	0.2713647782802582	0.6989625692367554
9	0.3164205253124237	0.6687238216400146	0.27026569843292236	0.6996318697929382
10	0.30080851912498474	0.6827729344367981	0.2678588926792145	0.7043543457984924
11	0.29342594742774963	0.6899480223655701	0.26457202434539795	0.7060100436210632
12	0.2887346148490906	0.6937251091003418	0.26032477617263794	0.7137894630432129
13	0.2836624085903168	0.6991186738014221	0.2609745264053345	0.711622953414917
14	0.28107184171676636	0.7015625238418579	0.25526654720306396	0.7180402278900146
15	0.2756558656692505	0.7068000435829163	0.2588805556297302	0.7129400968551636
16	0.27194127440452576	0.7101389169692993	0.2551215887069702	0.7186763286590576
17	0.26877591013908386	0.7131056189537048	0.2523176670074463	0.7206529378890991
18	0.2653113603591919	0.7157679796218872	0.26057523488998413	0.7125858664512634
19	0.26200348138809204	0.7193964123725891	0.25103914737701416	0.7223184704780579
20	0.2609895169734955	0.7204371690750122	0.25710058212280273	0.7144842147827148
21	0.25654107332229614	0.7244554758071899	0.257672518491745	0.7158913612365723
22	0.2548661231994629	0.7258898019790649	0.2510603070259094	0.7222421169281006
23	0.2518078684806824	0.7291851043701172	0.2518277168273926	0.7209876179695129
24	0.2506067156791687	0.7297230958938599	0.25335147976875305	0.719791829586029
25	0.24894979596138	0.7314068078994751	0.2585705816745758	0.7163982391357422
26	0.24700574576854706	0.7337474226951599	0.25336459279060364	0.7198250889778137
27	0.24477824568748474	0.7356206178665161	0.25232937932014465	0.7214338183403015
28	0.2426813691854477	0.7377626895904541	0.24856583774089813	0.7255672216415405
29	0.24129559099674225	0.7388991713523865	0.2574063539505005	0.7169657945632935
30	0.23925358057022095	0.7408450841903687	0.2635137736797333	0.7087205648422241
31	0.2378288209438324	0.7423751354217529	0.24917373061180115	0.7246121764183044
32	0.23657968640327454	0.743278980255127	0.2616243064403534	0.7114155292510986
33	0.23505380749702454	0.7446864247322083	0.24867379665374756	0.7234711647033691
34	0.23369961977005005	0.7458302974700928	0.2553708553314209	0.7212498784065247
35	0.2325630933046341	0.7470142841339111	0.25350064039230347	0.719813346862793
36	0.23363476991653442	0.7462300062179565	0.25910526514053345	0.7154843211174011
37	0.23227401077747345	0.7471285462379456	0.2614074945449829	0.7148267030715942
38	0.22920756042003632	0.7503522634506226	0.2556972801685333	0.7204024791717529
39	0.2280704379081726	0.7515405416488647	0.25579339265823364	0.717703640460968
40	0.2272530049085617	0.7521603107452393	0.2580414414405823	0.7178934812545776
41	0.22607944905757904	0.7533962726593018	0.2610452175140381	0.7164745926856995
42	0.2251766324043274	0.7542085647583008	0.2558208107948303	0.7183944582939148
43	0.22486446797847748	0.7538821697235107	0.26075980067253113	0.715458869934082
44	0.22360859811306	0.7558203339576721	0.2534549832344055	0.7242422699928284
45	0.22253037989139557	0.7566792368888855	0.25757312774658203	0.716738760471344
46	0.22175773978233337	0.7573436498641968	0.25385692715644836	0.720590353012085
47	0.2208743542432785	0.7581478953361511	0.26630455255508423	0.710395872592926
48	0.2199649214744568	0.759052574634552	0.26023295521736145	0.7156917452812195
49	0.21971695125102997	0.7593790888786316	0.2604348361492157	0.7175372838973999
50	0.2185787707567215	0.7600942254066467	0.26054874062538147	0.715762197971344
