epoch	train_loss	train_acc	val_loss	val_acc
1	0.5987142324447632	0.4100199043750763	0.4030453562736511	0.5659587979316711
2	0.44247007369995117	0.5491089820861816	0.34281131625175476	0.6259063482284546
3	0.3919047713279724	0.5965415239334106	0.32105177640914917	0.6498082876205444
4	0.3645217716693878	0.6224160194396973	0.2994111180305481	0.6701111197471619
5	0.346015602350235	0.6400126218795776	0.2922345697879791	0.6785383820533752
6	0.33166182041168213	0.6533957719802856	0.2778300344944	0.6922184228897095
7	0.32313698530197144	0.6615355014801025	0.2876044511795044	0.6827343702316284
8	0.31299301981925964	0.6709300875663757	0.2680186331272125	0.7038258910179138
9	0.30505499243736267	0.6788939237594604	0.26653435826301575	0.7056694626808167
10	0.29775017499923706	0.6851707100868225	0.2658129930496216	0.7049688696861267
11	0.2919383645057678	0.6912980079650879	0.2645866274833679	0.7063075304031372
12	0.2865113615989685	0.6960245370864868	0.2605288028717041	0.7111513018608093
13	0.28157445788383484	0.7007886171340942	0.2559293508529663	0.7160499095916748
14	0.276838093996048	0.705151379108429	0.2581470012664795	0.7146936058998108
15	0.2737866938114166	0.7081418633460999	0.2576234042644501	0.7167270183563232
16	0.2696933448314667	0.7120457887649536	0.25150543451309204	0.7208349704742432
17	0.2667582631111145	0.7149969935417175	0.24813111126422882	0.724250078201294
18	0.26273563504219055	0.7189367413520813	0.2515642046928406	0.7209935188293457
19	0.2598835825920105	0.7211780548095703	0.25051549077033997	0.7225141525268555
20	0.25795048475265503	0.7231414318084717	0.24679748713970184	0.7268373370170593
21	0.2556544244289398	0.7254751324653625	0.2549005448818207	0.7174863815307617
22	0.25320881605148315	0.7274981737136841	0.24485865235328674	0.7288609743118286
23	0.2506944537162781	0.7297598719596863	0.2496647834777832	0.7258275151252747
24	0.24862658977508545	0.7316405177116394	0.24998803436756134	0.7252070903778076
25	0.2464442104101181	0.7335286736488342	0.25029948353767395	0.7235925197601318
26	0.2448771446943283	0.7353021502494812	0.24794378876686096	0.7270311117172241
27	0.24301983416080475	0.7370534539222717	0.25308942794799805	0.7213535904884338
28	0.24124711751937866	0.7388274669647217	0.2539908289909363	0.7222440838813782
29	0.23977704346179962	0.7397747039794922	0.25107190012931824	0.7247843742370605
30	0.23896244168281555	0.7407936453819275	0.2570039927959442	0.7194787263870239
31	0.23671643435955048	0.7429843544960022	0.2451433688402176	0.7294167876243591
32	0.23677213490009308	0.7429941892623901	0.25278833508491516	0.7231208682060242
33	0.23410548269748688	0.7457144260406494	0.25345325469970703	0.7233479022979736
34	0.2327980399131775	0.7465755939483643	0.28106239438056946	0.6992561221122742
35	0.23544642329216003	0.7443146109580994	0.2573609948158264	0.7175529599189758
36	0.23082399368286133	0.7488616704940796	0.2501225471496582	0.7243557572364807
37	0.2295244038105011	0.7499027252197266	0.25233641266822815	0.7233479022979736
38	0.2280144840478897	0.7513106465339661	0.25467467308044434	0.7216099500656128
39	0.22732649743556976	0.7519944906234741	0.2622304856777191	0.7173376679420471
40	0.22617579996585846	0.7531336545944214	0.2576296627521515	0.721075713634491
41	0.2253897339105606	0.7534367442131042	0.254720002412796	0.7231463193893433
42	0.22408227622509003	0.7550214529037476	0.2634584903717041	0.7147170901298523
43	0.223739355802536	0.7554537653923035	0.26222652196884155	0.7148267030715942
44	0.2223229557275772	0.7566087245941162	0.2591523230075836	0.7180970311164856
45	0.22144007682800293	0.7577402591705322	0.2656669616699219	0.7132551670074463
46	0.22062481939792633	0.7583251595497131	0.26026758551597595	0.7173631191253662
47	0.22005535662174225	0.7588826417922974	0.25564539432525635	0.7214788794517517
48	0.2190386950969696	0.759892463684082	0.26111161708831787	0.7165313363075256
49	0.21912118792533875	0.7595722079277039	0.2626175284385681	0.7172476053237915
50	0.2178768813610077	0.7609814405441284	0.26392242312431335	0.7150557041168213
